id,age,gender,race,driving_experience,education,income,vehicle_ownership,vehicle_year,married,children,postal_code,vehicle_type,speeding_violations,DUIs,past_accidents,outcome,telematic_score,credit_scores,annual_mileages,monthly_mileages
200009,65+,male,majority,30y+,university,high,True,after 2015,True,True,10238,sedan,5,1,3,False,13.752094414599323,0.6787954309829434,11000.0,916.6666666666665
784462,65+,male,majority,30y+,university,high,True,before 2015,True,True,32765,sedan,13,1,6,False,34.10663510502585,0.515812809602791,10000.0,833.3333333333335
792252,40-64,female,majority,20-29y,university,high,True,after 2015,False,True,10238,sedan,2,0,1,False,11.347352124058908,0.5152467080125883,12000.0,1000.0
462586,26-39,male,majority,10-19y,none,low,True,before 2015,False,True,10238,sedan,3,0,1,False,92.46936182785628,0.4899205986325767,13000.0,1083.3333333333333
577965,65+,male,majority,30y+,high school,medium,True,before 2015,False,True,10238,sedan,4,0,6,False,87.73393533809809,0.4219579486132668,11000.0,916.6666666666665
818248,40-64,male,majority,20-29y,university,high,True,before 2015,False,False,10238,sedan,1,0,2,False,25.79416277151556,0.5843548496662949,11697.003206900365,974.750267241697
491438,16-25,male,majority,0-9y,none,very low,False,before 2015,False,False,10238,sedan,0,0,0,True,65.9984046034179,0.515812809602791,9000.0,750.0
896587,65+,female,majority,30y+,high school,high,True,after 2015,False,True,10238,sedan,0,0,0,False,81.72222002012157,0.5581569698935803,14000.0,1166.6666666666667
431538,16-25,male,majority,0-9y,high school,very low,False,before 2015,True,False,10238,sports car,0,0,0,True,55.52008115994622,0.19414954837432,12000.0,1000.0
164516,16-25,male,majority,0-9y,high school,very low,False,before 2015,False,False,10238,sedan,0,0,0,True,52.96505783560065,0.3004973303903779,13000.0,1083.3333333333333
479577,40-64,female,majority,20-29y,university,high,True,after 2015,True,True,10238,sedan,4,0,0,False,24.18522909004517,0.6670906918498556,7000.0,583.3333333333334
395233,40-64,male,majority,0-9y,high school,high,True,before 2015,True,False,10238,sedan,0,0,0,True,9.310276780589922,0.6130724079074048,11697.003206900365,974.750267241697
221838,40-64,male,majority,10-19y,university,high,True,after 2015,True,False,10238,sedan,3,0,2,False,89.72157579533268,0.515812809602791,11000.0,916.6666666666665
938476,26-39,male,minority,10-19y,high school,medium,True,before 2015,True,True,32765,sedan,1,0,1,False,90.04180571633304,0.5952817629709132,8000.0,666.6666666666666
112454,26-39,male,majority,0-9y,none,very low,False,before 2015,True,True,32765,sedan,0,0,0,True,63.31014572732679,0.3482357882933829,7000.0,583.3333333333334
91246,26-39,male,majority,10-19y,high school,low,True,after 2015,True,True,10238,sedan,3,0,1,False,33.90297910487007,0.3566396714745861,8000.0,666.6666666666666
2743,26-39,female,majority,10-19y,none,low,False,before 2015,True,False,21217,sedan,0,0,0,True,34.92095746126609,0.3486591269429803,12000.0,1000.0
248888,40-64,male,majority,0-9y,high school,medium,True,before 2015,False,True,32765,sedan,0,0,0,True,72.59556788702393,0.5594684860915574,12000.0,1000.0
195523,16-25,male,majority,0-9y,high school,very low,False,before 2015,False,False,10238,sedan,0,0,0,True,89.7110259952577,0.514483730987584,12000.0,1000.0
981926,40-64,female,majority,20-29y,university,high,True,after 2015,False,True,10238,sedan,2,1,0,False,88.70864242651173,0.5626384060668865,13000.0,1083.3333333333333
593426,40-64,male,majority,20-29y,university,medium,True,before 2015,False,True,32765,sedan,2,2,1,False,77.98755458576238,0.5717246252857962,15000.0,1250.0
235574,65+,female,majority,30y+,university,high,True,after 2015,True,True,10238,sedan,5,0,2,False,64.20316461542878,0.6510078690171576,12000.0,1000.0
440993,16-25,male,majority,0-9y,university,low,True,before 2015,False,False,10238,sedan,0,0,0,True,8.413996499504883,0.3707348173567914,12000.0,1000.0
446993,16-25,male,majority,0-9y,high school,very low,True,before 2015,False,False,10238,sedan,0,0,0,False,16.162871409461378,0.3051450776813433,14000.0,1166.6666666666667
82684,26-39,male,majority,10-19y,university,high,True,before 2015,False,False,32765,sedan,2,0,5,True,89.85541885270794,0.5744144216758436,11697.003206900365,974.750267241697
301242,26-39,female,majority,10-19y,university,medium,True,before 2015,False,True,10238,sedan,1,0,1,False,60.642905965958995,0.4500145680826032,13000.0,1083.3333333333333
784122,26-39,male,majority,10-19y,university,high,True,before 2015,True,True,10238,sedan,0,1,4,False,0.9197051616629648,0.6364490959261638,11697.003206900365,974.750267241697
884967,65+,male,majority,30y+,university,high,False,before 2015,True,True,10238,sedan,4,0,8,False,10.147154286603213,0.4576717029360895,11697.003206900365,974.750267241697
7722,26-39,female,minority,0-9y,high school,very low,False,before 2015,False,True,10238,sedan,0,0,0,True,66.3501769108056,0.3357473732007096,15000.0,1250.0
278557,26-39,female,majority,10-19y,none,very low,False,before 2015,False,True,32765,sports car,1,2,0,False,0.5061583846218687,0.3186947648911332,11697.003206900365,974.750267241697
123443,26-39,male,majority,10-19y,university,high,True,after 2015,True,True,10238,sedan,2,0,0,False,16.080805141749867,0.5578403271955679,10000.0,833.3333333333335
112143,16-25,female,majority,0-9y,none,low,False,before 2015,False,True,32765,sedan,0,0,0,True,54.87337893665861,0.1924274124285441,11000.0,916.6666666666665
912138,26-39,male,majority,10-19y,university,low,False,before 2015,True,True,32765,sports car,6,1,3,True,69.18951976926932,0.3528243251354439,11000.0,916.6666666666665
601305,65+,female,majority,0-9y,university,high,False,after 2015,True,True,10238,sedan,0,0,0,True,65.19612595026005,0.647569234863379,11000.0,916.6666666666665
602274,16-25,female,majority,0-9y,high school,medium,True,after 2015,False,False,92101,sedan,0,0,0,False,22.42693094605598,0.4572362634438549,10000.0,833.3333333333335
352099,26-39,male,majority,10-19y,none,medium,True,before 2015,False,True,10238,sedan,0,0,1,False,71.2179221347536,0.5042469291759577,13000.0,1083.3333333333333
660400,16-25,male,majority,0-9y,high school,very low,True,before 2015,False,True,10238,sedan,0,0,0,True,23.724908749680015,0.3749625006784157,15000.0,1250.0
267614,16-25,female,majority,0-9y,university,high,True,before 2015,False,True,10238,sports car,0,0,0,False,32.539969815926774,0.6603156212983624,11000.0,916.6666666666665
974380,40-64,female,majority,20-29y,high school,high,True,before 2015,False,True,32765,sedan,3,0,0,False,74.6491405118024,0.4169178873741152,12000.0,1000.0
346585,26-39,female,majority,10-19y,high school,high,True,before 2015,True,False,10238,sedan,0,1,0,False,64.96328990472146,0.6350840347750659,17000.0,1416.666666666667
536135,26-39,male,majority,10-19y,high school,medium,True,before 2015,True,True,92101,sedan,2,0,0,False,84.9223410494178,0.4049288507406456,11000.0,916.6666666666665
75569,40-64,female,majority,20-29y,high school,high,False,after 2015,True,False,10238,sedan,2,0,0,False,65.76128923003434,0.4956283926329951,11000.0,916.6666666666665
415320,16-25,male,majority,0-9y,none,very low,False,before 2015,True,False,10238,sedan,0,0,0,True,56.83086033354717,0.3921778349659278,11697.003206900365,974.750267241697
645135,40-64,female,majority,10-19y,high school,high,True,after 2015,True,True,10238,sedan,0,0,2,False,9.367476782809248,0.5149450496137513,11000.0,916.6666666666665
421596,65+,male,majority,30y+,university,high,True,after 2015,True,True,10238,sedan,6,2,10,False,36.77158030594335,0.5032225392796313,9000.0,750.0
164636,26-39,female,majority,10-19y,university,high,True,before 2015,True,True,21217,sedan,0,0,0,True,26.520236768172545,0.7140339031205747,11000.0,916.6666666666665
405100,26-39,male,majority,10-19y,high school,low,False,before 2015,True,False,10238,sedan,1,0,1,True,24.39896433790836,0.3670512395145257,14000.0,1166.6666666666667
315223,40-64,female,majority,20-29y,high school,medium,True,before 2015,False,False,92101,sedan,2,0,0,False,97.30105547524457,0.5793929043624154,13000.0,1083.3333333333333
628723,40-64,female,majority,20-29y,high school,medium,True,before 2015,False,True,10238,sedan,1,0,4,False,39.30977246667604,0.5584702236402418,10000.0,833.3333333333335
483693,16-25,female,majority,0-9y,high school,low,False,before 2015,False,True,32765,sedan,0,0,0,True,89.20465551771133,0.2919776582051944,12000.0,1000.0
416795,40-64,female,majority,20-29y,high school,medium,True,before 2015,False,True,32765,sedan,5,0,0,False,63.11386259972629,0.6615841421190086,12000.0,1000.0
712973,16-25,female,majority,0-9y,none,very low,False,before 2015,False,False,10238,sedan,0,0,0,True,79.48113035416485,0.3788290288330991,17000.0,1416.666666666667
755061,16-25,female,minority,0-9y,high school,very low,True,before 2015,False,False,10238,sedan,0,0,0,True,50.26370931051921,0.3740705590179875,15000.0,1250.0
625426,40-64,male,majority,20-29y,university,high,True,before 2015,False,False,10238,sedan,3,1,2,False,57.69038846263591,0.515812809602791,13000.0,1083.3333333333333
162614,65+,male,majority,30y+,university,high,True,before 2015,True,True,10238,sedan,1,0,5,False,49.25176938188639,0.4593785751523136,13000.0,1083.3333333333333
732843,40-64,male,majority,20-29y,university,medium,True,before 2015,False,False,10238,sedan,2,0,5,False,19.52429877980445,0.515812809602791,15000.0,1250.0
466761,40-64,female,majority,0-9y,university,high,True,after 2015,True,True,10238,sedan,0,0,0,False,72.24521152615053,0.4654506837575693,11000.0,916.6666666666665
498232,16-25,male,minority,0-9y,high school,medium,True,before 2015,False,True,32765,sedan,0,0,0,True,28.07723624408558,0.4086866980912735,9000.0,750.0
170391,65+,female,majority,20-29y,high school,high,True,before 2015,True,True,10238,sedan,2,0,2,False,2.4315966431453844,0.5888021385021842,11000.0,916.6666666666665
918640,40-64,male,majority,20-29y,high school,high,True,before 2015,True,True,32765,sedan,3,1,0,False,64.54722959071678,0.61502467895473,7000.0,583.3333333333334
937134,65+,female,majority,30y+,high school,high,True,before 2015,True,True,32765,sedan,2,0,0,False,17.711067940704893,0.515812809602791,8000.0,666.6666666666666
273764,40-64,female,majority,20-29y,university,high,True,after 2015,True,True,10238,sedan,1,0,1,False,94.04585843529145,0.5464601140543317,8000.0,666.6666666666666
418555,26-39,female,minority,10-19y,none,low,True,before 2015,False,False,10238,sedan,1,0,1,False,95.39285770025872,0.515812809602791,16000.0,1333.3333333333333
344228,65+,male,majority,0-9y,university,high,True,after 2015,True,False,10238,sedan,0,0,0,False,91.48643902204485,0.737994819837278,17000.0,1416.666666666667
809278,40-64,female,majority,10-19y,none,low,True,before 2015,False,True,32765,sedan,3,0,0,False,37.01587002554444,0.4273733642706479,10000.0,833.3333333333335
68145,16-25,female,majority,0-9y,high school,very low,False,before 2015,False,False,10238,sedan,0,0,0,True,1.5456616528867428,0.4129918414421705,11697.003206900365,974.750267241697
128369,40-64,male,majority,20-29y,university,high,False,before 2015,True,True,32765,sedan,3,1,1,False,92.8318562587725,0.6953231970861331,7000.0,583.3333333333334
194925,16-25,female,majority,0-9y,high school,very low,False,before 2015,False,True,10238,sedan,0,0,0,True,42.81841483173143,0.2912344134674337,13000.0,1083.3333333333333
303507,16-25,female,majority,0-9y,high school,very low,False,before 2015,True,True,10238,sedan,0,0,0,True,96.66548190436696,0.2441332629984765,11000.0,916.6666666666665
244931,65+,male,majority,0-9y,university,high,True,after 2015,True,True,10238,sedan,0,0,0,False,96.36199770892529,0.5082740148521835,9000.0,750.0
570030,16-25,female,majority,0-9y,none,very low,True,before 2015,False,True,10238,sedan,0,0,0,False,85.300945546736,0.2932584812581273,14000.0,1166.6666666666667
918038,26-39,female,majority,10-19y,none,very low,False,before 2015,False,False,10238,sedan,0,1,0,True,29.44488920695857,0.3436417190829057,13000.0,1083.3333333333333
102325,16-25,female,majority,0-9y,university,very low,False,before 2015,False,False,10238,sports car,0,0,0,True,38.509772860192534,0.5033225200786,15000.0,1250.0
653061,26-39,female,majority,0-9y,university,high,False,after 2015,False,True,10238,sedan,0,0,0,False,85.11366715168569,0.515812809602791,11697.003206900365,974.750267241697
706892,40-64,female,majority,20-29y,university,high,True,after 2015,True,True,10238,sedan,2,0,0,False,31.69220051562777,0.6630513690689503,11697.003206900365,974.750267241697
761911,40-64,male,majority,0-9y,none,very low,False,before 2015,False,True,32765,sedan,0,0,0,True,16.94927466860925,0.2027084379448271,11000.0,916.6666666666665
271656,26-39,female,majority,10-19y,high school,high,True,before 2015,True,True,32765,sedan,1,0,0,False,55.680126245835005,0.665343329329833,12000.0,1000.0
820690,65+,male,majority,30y+,university,high,True,after 2015,True,True,10238,sedan,8,0,5,False,93.6154774160781,0.5386236932875669,9000.0,750.0
622930,16-25,female,majority,0-9y,high school,low,False,before 2015,False,False,10238,sedan,0,0,0,False,69.6029796674973,0.4101367047885667,15000.0,1250.0
81394,16-25,male,majority,0-9y,none,very low,True,before 2015,False,True,10238,sedan,0,0,0,False,57.0061170089365,0.3136455846123201,13000.0,1083.3333333333333
373844,26-39,male,majority,0-9y,university,high,True,before 2015,False,True,32765,sedan,0,0,0,False,9.717649377076851,0.5073241356207076,12000.0,1000.0
368392,16-25,male,majority,0-9y,none,very low,False,before 2015,False,True,10238,sedan,0,0,0,True,61.500722669916975,0.2095073883823189,14000.0,1166.6666666666667
447175,16-25,female,majority,0-9y,high school,low,True,before 2015,False,False,10238,sedan,0,0,0,True,99.00538501042631,0.4907240542637642,15000.0,1250.0
182095,40-64,male,majority,20-29y,university,medium,True,before 2015,True,True,10238,sedan,5,0,0,False,14.008401523652404,0.5814986743175801,14000.0,1166.6666666666667
451696,26-39,female,majority,0-9y,high school,high,True,before 2015,False,True,10238,sedan,0,0,0,True,51.83296523637368,0.6850359505244253,12000.0,1000.0
953021,26-39,male,majority,0-9y,university,medium,True,after 2015,False,True,10238,sedan,0,0,0,False,87.73730719279554,0.4739316494372351,11697.003206900365,974.750267241697
462465,16-25,male,majority,0-9y,high school,low,False,before 2015,False,True,10238,sedan,0,0,0,True,74.07686177542044,0.515812809602791,11000.0,916.6666666666665
617007,40-64,male,majority,10-19y,university,high,True,after 2015,True,True,10238,sedan,4,0,2,False,69.7015740995268,0.5128461364179456,10000.0,833.3333333333335
560773,40-64,male,majority,10-19y,university,high,True,after 2015,True,False,10238,sedan,1,0,1,False,70.24840839871092,0.6624617559275001,13000.0,1083.3333333333333
438008,40-64,female,majority,20-29y,high school,high,True,before 2015,False,False,10238,sedan,1,0,4,False,35.949115121975524,0.5564133152355352,17000.0,1416.666666666667
212573,16-25,female,minority,0-9y,high school,very low,False,before 2015,False,False,10238,sedan,0,0,0,False,29.35918442644933,0.2673466585061873,17000.0,1416.666666666667
492516,65+,female,majority,30y+,university,high,True,before 2015,True,True,10238,sedan,5,0,4,False,80.93611554785136,0.8094112590513309,9000.0,750.0
538225,16-25,female,majority,0-9y,none,very low,False,after 2015,True,True,10238,sedan,0,0,0,False,81.01133946791808,0.3679435479917757,11000.0,916.6666666666665
658402,65+,female,majority,30y+,university,high,False,before 2015,False,True,10238,sedan,5,0,3,False,86.70723185801037,0.5033547111991341,11000.0,916.6666666666665
325516,65+,female,majority,0-9y,none,medium,True,before 2015,True,True,10238,sedan,0,0,0,False,91.32405525564712,0.5342877060116482,13000.0,1083.3333333333333
200283,16-25,female,majority,0-9y,university,medium,False,before 2015,False,True,32765,sports car,0,0,0,False,51.13423988609378,0.515812809602791,10000.0,833.3333333333335
