id,age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,DUIs,past_accidents,outcome,telematic_score,monthly_mileage
818248,40-64,male,majority,20-29y,university,high,0.5843548496662949,True,before 2015,False,False,10238,,sedan,1,0,2,False,25.79416277151556,
491438,16-25,male,majority,0-9y,none,very low,,False,before 2015,False,False,10238,9000.0,sedan,0,0,0,True,65.99840460341791,750.0
896587,65+,female,majority,30y+,high school,high,0.5581569698935803,True,after 2015,False,True,10238,14000.0,sedan,0,0,0,False,81.72222002012158,1166.6666666666667
431538,16-25,male,majority,0-9y,high school,very low,0.19414954837432,False,before 2015,True,False,10238,12000.0,sports car,0,0,0,True,55.52008115994623,1000.0
164516,16-25,male,majority,0-9y,high school,very low,0.3004973303903779,False,before 2015,False,False,10238,13000.0,sedan,0,0,0,True,52.965057835600646,1083.3333333333333
479577,40-64,female,majority,20-29y,university,high,0.6670906918498556,True,after 2015,True,True,10238,7000.0,sedan,4,0,0,False,24.18522909004517,583.3333333333334
395233,40-64,male,majority,0-9y,high school,high,0.6130724079074048,True,before 2015,True,False,10238,,sedan,0,0,0,True,9.310276780589922,
221838,40-64,male,majority,10-19y,university,high,,True,after 2015,True,False,10238,11000.0,sedan,3,0,2,False,89.72157579533267,916.6666666666666
938476,26-39,male,minority,10-19y,high school,medium,0.5952817629709132,True,before 2015,True,True,32765,8000.0,sedan,1,0,1,False,90.04180571633304,666.6666666666666
112454,26-39,male,majority,0-9y,none,very low,0.3482357882933829,False,before 2015,True,True,32765,7000.0,sedan,0,0,0,True,63.31014572732679,583.3333333333334
91246,26-39,male,majority,10-19y,high school,low,0.3566396714745861,True,after 2015,True,True,10238,8000.0,sedan,3,0,1,False,33.90297910487007,666.6666666666666
2743,26-39,female,majority,10-19y,none,low,0.3486591269429803,False,before 2015,True,False,21217,12000.0,sedan,0,0,0,True,34.92095746126609,1000.0
248888,40-64,male,majority,0-9y,high school,medium,0.5594684860915574,True,before 2015,False,True,32765,12000.0,sedan,0,0,0,True,72.59556788702393,1000.0
195523,16-25,male,majority,0-9y,high school,very low,0.514483730987584,False,before 2015,False,False,10238,12000.0,sedan,0,0,0,True,89.71102599525771,1000.0
981926,40-64,female,majority,20-29y,university,high,0.5626384060668865,True,after 2015,False,True,10238,13000.0,sedan,2,1,0,False,88.70864242651173,1083.3333333333333
593426,40-64,male,majority,20-29y,university,medium,0.5717246252857962,True,before 2015,False,True,32765,15000.0,sedan,2,2,1,False,77.98755458576238,1250.0
235574,65+,female,majority,30y+,university,high,0.6510078690171576,True,after 2015,True,True,10238,12000.0,sedan,5,0,2,False,64.20316461542878,1000.0
440993,16-25,male,majority,0-9y,university,low,0.3707348173567914,True,before 2015,False,False,10238,12000.0,sedan,0,0,0,True,8.413996499504883,1000.0
446993,16-25,male,majority,0-9y,high school,very low,0.3051450776813433,True,before 2015,False,False,10238,14000.0,sedan,0,0,0,False,16.162871409461378,1166.6666666666667
82684,26-39,male,majority,10-19y,university,high,0.5744144216758436,True,before 2015,False,False,32765,,sedan,2,0,5,True,89.85541885270793,
301242,26-39,female,majority,10-19y,university,medium,0.4500145680826032,True,before 2015,False,True,10238,13000.0,sedan,1,0,1,False,60.642905965958995,1083.3333333333333
784122,26-39,male,majority,10-19y,university,high,0.6364490959261638,True,before 2015,True,True,10238,,sedan,0,1,4,False,0.9197051616629648,
884967,65+,male,majority,30y+,university,high,0.4576717029360895,False,before 2015,True,True,10238,,sedan,4,0,8,False,10.147154286603211,
7722,26-39,female,minority,0-9y,high school,very low,0.3357473732007096,False,before 2015,False,True,10238,15000.0,sedan,0,0,0,True,66.35017691080559,1250.0
278557,26-39,female,majority,10-19y,none,very low,0.3186947648911332,False,before 2015,False,True,32765,,sports car,1,2,0,False,0.5061583846218687,
123443,26-39,male,majority,10-19y,university,high,0.5578403271955679,True,after 2015,True,True,10238,10000.0,sedan,2,0,0,False,16.080805141749867,833.3333333333334
112143,16-25,female,majority,0-9y,none,low,0.1924274124285441,False,before 2015,False,True,32765,11000.0,sedan,0,0,0,True,54.87337893665861,916.6666666666666
912138,26-39,male,majority,10-19y,university,low,0.3528243251354439,False,before 2015,True,True,32765,11000.0,sports car,6,1,3,True,69.18951976926932,916.6666666666666
601305,65+,female,majority,0-9y,university,high,0.647569234863379,False,after 2015,True,True,10238,11000.0,sedan,0,0,0,True,65.19612595026005,916.6666666666666
602274,16-25,female,majority,0-9y,high school,medium,0.4572362634438549,True,after 2015,False,False,92101,10000.0,sedan,0,0,0,False,22.42693094605598,833.3333333333334
352099,26-39,male,majority,10-19y,none,medium,0.5042469291759577,True,before 2015,False,True,10238,13000.0,sedan,0,0,1,False,71.2179221347536,1083.3333333333333
660400,16-25,male,majority,0-9y,high school,very low,0.3749625006784157,True,before 2015,False,True,10238,15000.0,sedan,0,0,0,True,23.724908749680008,1250.0
267614,16-25,female,majority,0-9y,university,high,0.6603156212983624,True,before 2015,False,True,10238,11000.0,sports car,0,0,0,False,32.539969815926774,916.6666666666666
974380,40-64,female,majority,20-29y,high school,high,0.4169178873741152,True,before 2015,False,True,32765,12000.0,sedan,3,0,0,False,74.64914051180241,1000.0
346585,26-39,female,majority,10-19y,high school,high,0.6350840347750659,True,before 2015,True,False,10238,17000.0,sedan,0,1,0,False,64.96328990472146,1416.6666666666667
536135,26-39,male,majority,10-19y,high school,medium,0.4049288507406456,True,before 2015,True,True,92101,11000.0,sedan,2,0,0,False,84.9223410494178,916.6666666666666
75569,40-64,female,majority,20-29y,high school,high,0.4956283926329951,False,after 2015,True,False,10238,11000.0,sedan,2,0,0,False,65.76128923003434,916.6666666666666
415320,16-25,male,majority,0-9y,none,very low,0.3921778349659278,False,before 2015,True,False,10238,,sedan,0,0,0,True,56.830860333547164,
645135,40-64,female,majority,10-19y,high school,high,0.5149450496137513,True,after 2015,True,True,10238,11000.0,sedan,0,0,2,False,9.367476782809248,916.6666666666666
421596,65+,male,majority,30y+,university,high,0.5032225392796313,True,after 2015,True,True,10238,9000.0,sedan,6,2,10,False,36.77158030594335,750.0
164636,26-39,female,majority,10-19y,university,high,0.7140339031205747,True,before 2015,True,True,21217,11000.0,sedan,0,0,0,True,26.520236768172545,916.6666666666666
405100,26-39,male,majority,10-19y,high school,low,0.3670512395145257,False,before 2015,True,False,10238,14000.0,sedan,1,0,1,True,24.398964337908357,1166.6666666666667
315223,40-64,female,majority,20-29y,high school,medium,0.5793929043624154,True,before 2015,False,False,92101,13000.0,sedan,2,0,0,False,97.30105547524455,1083.3333333333333
628723,40-64,female,majority,20-29y,high school,medium,0.5584702236402418,True,before 2015,False,True,10238,10000.0,sedan,1,0,4,False,39.30977246667604,833.3333333333334
483693,16-25,female,majority,0-9y,high school,low,0.2919776582051944,False,before 2015,False,True,32765,12000.0,sedan,0,0,0,True,89.20465551771133,1000.0
416795,40-64,female,majority,20-29y,high school,medium,0.6615841421190086,True,before 2015,False,True,32765,12000.0,sedan,5,0,0,False,63.11386259972629,1000.0
712973,16-25,female,majority,0-9y,none,very low,0.3788290288330991,False,before 2015,False,False,10238,17000.0,sedan,0,0,0,True,79.48113035416485,1416.6666666666667
755061,16-25,female,minority,0-9y,high school,very low,0.3740705590179875,True,before 2015,False,False,10238,15000.0,sedan,0,0,0,True,50.26370931051921,1250.0
625426,40-64,male,majority,20-29y,university,high,,True,before 2015,False,False,10238,13000.0,sedan,3,1,2,False,57.69038846263591,1083.3333333333333
162614,65+,male,majority,30y+,university,high,0.4593785751523136,True,before 2015,True,True,10238,13000.0,sedan,1,0,5,False,49.25176938188639,1083.3333333333333
732843,40-64,male,majority,20-29y,university,medium,,True,before 2015,False,False,10238,15000.0,sedan,2,0,5,False,19.52429877980445,1250.0
466761,40-64,female,majority,0-9y,university,high,0.4654506837575693,True,after 2015,True,True,10238,11000.0,sedan,0,0,0,False,72.24521152615053,916.6666666666666
498232,16-25,male,minority,0-9y,high school,medium,0.4086866980912735,True,before 2015,False,True,32765,9000.0,sedan,0,0,0,True,28.07723624408558,750.0
170391,65+,female,majority,20-29y,high school,high,0.5888021385021842,True,before 2015,True,True,10238,11000.0,sedan,2,0,2,False,2.431596643145384,916.6666666666666
918640,40-64,male,majority,20-29y,high school,high,0.61502467895473,True,before 2015,True,True,32765,7000.0,sedan,3,1,0,False,64.54722959071678,583.3333333333334
937134,65+,female,majority,30y+,high school,high,,True,before 2015,True,True,32765,8000.0,sedan,2,0,0,False,17.711067940704893,666.6666666666666
273764,40-64,female,majority,20-29y,university,high,0.5464601140543317,True,after 2015,True,True,10238,8000.0,sedan,1,0,1,False,94.04585843529144,666.6666666666666
418555,26-39,female,minority,10-19y,none,low,,True,before 2015,False,False,10238,16000.0,sedan,1,0,1,False,95.39285770025873,1333.3333333333333
344228,65+,male,majority,0-9y,university,high,0.737994819837278,True,after 2015,True,False,10238,17000.0,sedan,0,0,0,False,91.48643902204485,1416.6666666666667
809278,40-64,female,majority,10-19y,none,low,0.4273733642706479,True,before 2015,False,True,32765,10000.0,sedan,3,0,0,False,37.01587002554444,833.3333333333334
68145,16-25,female,majority,0-9y,high school,very low,0.4129918414421705,False,before 2015,False,False,10238,,sedan,0,0,0,True,1.5456616528867428,
128369,40-64,male,majority,20-29y,university,high,0.6953231970861331,False,before 2015,True,True,32765,7000.0,sedan,3,1,1,False,92.83185625877253,583.3333333333334
194925,16-25,female,majority,0-9y,high school,very low,0.2912344134674337,False,before 2015,False,True,10238,13000.0,sedan,0,0,0,True,42.81841483173143,1083.3333333333333
303507,16-25,female,majority,0-9y,high school,very low,0.2441332629984765,False,before 2015,True,True,10238,11000.0,sedan,0,0,0,True,96.66548190436696,916.6666666666666
244931,65+,male,majority,0-9y,university,high,0.5082740148521835,True,after 2015,True,True,10238,9000.0,sedan,0,0,0,False,96.36199770892529,750.0
570030,16-25,female,majority,0-9y,none,very low,0.2932584812581273,True,before 2015,False,True,10238,14000.0,sedan,0,0,0,False,85.300945546736,1166.6666666666667
918038,26-39,female,majority,10-19y,none,very low,0.3436417190829057,False,before 2015,False,False,10238,13000.0,sedan,0,1,0,True,29.444889206958567,1083.3333333333333
102325,16-25,female,majority,0-9y,university,very low,0.5033225200786,False,before 2015,False,False,10238,15000.0,sports car,0,0,0,True,38.50977286019253,1250.0
653061,26-39,female,majority,0-9y,university,high,,False,after 2015,False,True,10238,,sedan,0,0,0,False,85.11366715168569,
706892,40-64,female,majority,20-29y,university,high,0.6630513690689503,True,after 2015,True,True,10238,,sedan,2,0,0,False,31.692200515627768,
761911,40-64,male,majority,0-9y,none,very low,0.2027084379448271,False,before 2015,False,True,32765,11000.0,sedan,0,0,0,True,16.94927466860925,916.6666666666666
271656,26-39,female,majority,10-19y,high school,high,0.665343329329833,True,before 2015,True,True,32765,12000.0,sedan,1,0,0,False,55.68012624583501,1000.0
820690,65+,male,majority,30y+,university,high,0.5386236932875669,True,after 2015,True,True,10238,9000.0,sedan,8,0,5,False,93.6154774160781,750.0
622930,16-25,female,majority,0-9y,high school,low,0.4101367047885667,False,before 2015,False,False,10238,15000.0,sedan,0,0,0,False,69.6029796674973,1250.0
81394,16-25,male,majority,0-9y,none,very low,0.3136455846123201,True,before 2015,False,True,10238,13000.0,sedan,0,0,0,False,57.0061170089365,1083.3333333333333
373844,26-39,male,majority,0-9y,university,high,0.5073241356207076,True,before 2015,False,True,32765,12000.0,sedan,0,0,0,False,9.717649377076853,1000.0
368392,16-25,male,majority,0-9y,none,very low,0.2095073883823189,False,before 2015,False,True,10238,14000.0,sedan,0,0,0,True,61.500722669916975,1166.6666666666667
447175,16-25,female,majority,0-9y,high school,low,0.4907240542637642,True,before 2015,False,False,10238,15000.0,sedan,0,0,0,True,99.00538501042632,1250.0
182095,40-64,male,majority,20-29y,university,medium,0.5814986743175801,True,before 2015,True,True,10238,14000.0,sedan,5,0,0,False,14.008401523652402,1166.6666666666667
451696,26-39,female,majority,0-9y,high school,high,0.6850359505244253,True,before 2015,False,True,10238,12000.0,sedan,0,0,0,True,51.832965236373674,1000.0
953021,26-39,male,majority,0-9y,university,medium,0.4739316494372351,True,after 2015,False,True,10238,,sedan,0,0,0,False,87.73730719279554,
462465,16-25,male,majority,0-9y,high school,low,,False,before 2015,False,True,10238,11000.0,sedan,0,0,0,True,74.07686177542044,916.6666666666666
617007,40-64,male,majority,10-19y,university,high,0.5128461364179456,True,after 2015,True,True,10238,10000.0,sedan,4,0,2,False,69.7015740995268,833.3333333333334
560773,40-64,male,majority,10-19y,university,high,0.6624617559275001,True,after 2015,True,False,10238,13000.0,sedan,1,0,1,False,70.24840839871092,1083.3333333333333
438008,40-64,female,majority,20-29y,high school,high,0.5564133152355352,True,before 2015,False,False,10238,17000.0,sedan,1,0,4,False,35.94911512197552,1416.6666666666667
212573,16-25,female,minority,0-9y,high school,very low,0.2673466585061873,False,before 2015,False,False,10238,17000.0,sedan,0,0,0,False,29.359184426449335,1416.6666666666667
492516,65+,female,majority,30y+,university,high,0.8094112590513309,True,before 2015,True,True,10238,9000.0,sedan,5,0,4,False,80.93611554785136,750.0
538225,16-25,female,majority,0-9y,none,very low,0.3679435479917757,False,after 2015,True,True,10238,11000.0,sedan,0,0,0,False,81.01133946791808,916.6666666666666
658402,65+,female,majority,30y+,university,high,0.5033547111991341,False,before 2015,False,True,10238,11000.0,sedan,5,0,3,False,86.70723185801037,916.6666666666666
325516,65+,female,majority,0-9y,none,medium,0.5342877060116482,True,before 2015,True,True,10238,13000.0,sedan,0,0,0,False,91.32405525564712,1083.3333333333333
200283,16-25,female,majority,0-9y,university,medium,,False,before 2015,False,True,32765,10000.0,sports car,0,0,0,False,51.13423988609378,833.3333333333334
913707,16-25,female,majority,0-9y,high school,medium,,False,before 2015,False,True,10238,13000.0,sedan,0,0,0,True,50.15162946871996,1083.3333333333333
905750,40-64,male,majority,20-29y,none,medium,0.4490117755463273,True,before 2015,True,True,32765,7000.0,sedan,7,0,1,True,79.82951789667752,583.3333333333334
107029,40-64,male,majority,20-29y,university,high,0.8032523419405172,True,before 2015,False,True,10238,10000.0,sedan,2,0,3,False,64.99639307777652,833.3333333333334
304803,26-39,female,majority,0-9y,high school,medium,,True,before 2015,True,True,32765,8000.0,sports car,0,0,0,False,70.19668772577033,666.6666666666666
124204,16-25,female,majority,0-9y,none,very low,0.186185114720855,False,before 2015,False,False,10238,17000.0,sedan,0,0,0,True,79.57926694361011,1416.6666666666667
781586,40-64,female,majority,10-19y,university,high,,True,after 2015,True,False,10238,13000.0,sedan,0,1,0,False,89.00053418175663,1083.3333333333333
644662,26-39,male,majority,10-19y,high school,low,0.3151293556030717,False,before 2015,False,False,32765,,sedan,2,0,1,False,33.79951568515358,
903407,16-25,male,majority,0-9y,none,very low,,False,before 2015,False,True,32765,12000.0,sedan,0,0,0,False,37.5582952639944,1000.0
968669,65+,female,majority,30y+,university,high,0.4836380123288594,True,after 2015,True,True,32765,9000.0,sedan,4,1,2,False,9.3981939840869,750.0
993267,26-39,female,majority,10-19y,high school,very low,0.3858741008429725,True,before 2015,False,False,10238,14000.0,sedan,0,1,0,False,57.8280140996174,1166.6666666666667
